user_id,time,upload_time,title,description,tag,longitute,latitute,url
51559287@N04,2012-12-03 17:05:06.0,1354600065,IMG_7434, ,"%5Bdarkness%5D,%5Bmountains%5D,%5Bskyforest%5D,%5Bsunset%5D,%5Bsunsets%5D",-117.141333,34.2315,http://farm9.staticflickr.com/8206/8242826553_67f7301516.jpg
54289096@N00,2012-12-03 17:25:14.0,1390530648,HDR+merrimon+store+window+fabric.jpg,Sony+Camera,"20121203,asheville,decay,fabric,fabrick,merrimon+avenue,north+carolina,reflection,store,usa,window,wood,zen+sutherland",-82.555256,35.615783,http://farm3.staticflickr.com/2877/12111071505_9918ab1093.jpg
23514956@N05,2012-12-03 20:15:37.0,1354815301,Kristen+Schaal, ,"hot+tub,kristen+schaal,sandy+benefit,the+virgil",-118.287101,34.090869,http://farm9.staticflickr.com/8490/8249488401_dccaaffb96.jpg
56698634@N00,2012-12-03 20:16:43.0,1354651890,DSC_0372, , ,-93.395204,35.434798,http://farm9.staticflickr.com/8480/8244498659_5642124e8f.jpg
50733346@N07,2012-12-03 11:21:13.0,1354551673,da+crowd,Canon+AE-1%0A400+ISO%0AFujifilm+Superia+-+400,"ae1,big,canon,concert,crowd,film,jacksonville,ticket",-81.662063,30.333175,http://farm9.staticflickr.com/8207/8240914673_27900ef9a4.jpg
22085049@N07,2012-12-03 13:33:44.0,1354673276,Inside+Collider+Experimental+Hall+%28CEH%29+at+SLAC,%3Ca+href%3D%22http%3A%2F%2Fwww-public.slac.stanford.edu%2Fbabar%2F%22+rel%3D%22nofollow%22%3EMore+on+BaBar+experiment%3C%2Fa%3E,"babar,bay+area,best,canon+powershot+s100,canon+s100,ceh,collider+experimental+hall,high+energy,high+energy+physics,lcls,my_best,pep-ii,physics,s100,science,slac,stanford,t2i_best",-122.195825,37.418402,http://farm9.staticflickr.com/8480/8245268731_efb05456ca.jpg
86383385@N00,2012-12-03 18:53:31.0,1354599578,D_73828A, ,"basketball,crenshaw,high+school,los+angeles,mossi+johnson,palisades,sports,tournament",-118.487249,34.011137,http://farm9.staticflickr.com/8482/8242812355_8fb2bf1511.jpg
16231650@N02,2012-12-03 04:01:07.0,1354577767,Library+-+13771, ,"100in45,downtown+york,photo+walk",-76.728537,39.962484,http://farm9.staticflickr.com/8479/8243122828_a07e4b0635.jpg
36791303@N00,2012-12-03 12:38:32.0,1354564043,LEAN1711.JPG,%23LeanStartup+%23Ignite,"california,lean,san+francisco,startup,united+states",-122.40438,37.782169,http://farm9.staticflickr.com/8481/8242525900_2eab5df999.jpg
95071949@N00,2012-12-03 14:42:36.0,1354768796,Put+Your+Floaties+On, ,"california,san+diego,sunny+jim+cave,waves",-117.269976,32.849713,http://farm9.staticflickr.com/8067/8249266150_296671e5cc.jpg
24313399@N00,2012-12-03 16:14:22.0,1355007453,photo, ,"2012,2013,december,farmers,inlet,ithaca,market,new,outdoors,winter,york",-76.510167,42.450833,http://farm9.staticflickr.com/8348/8256315230_ebbf1a44d0.jpg
73449134@N04,2012-12-03 07:23:56.0,1354645811,Quilted+sky+at+sunrise, ,sunrise,-105.935389,36.219323,http://farm9.staticflickr.com/8203/8244260463_47fb22520c.jpg
36791303@N00,2012-12-03 13:38:36.0,1354567610,LEAN2010.JPG,%23LeanStartup+%23Ignite,"california,lean,san+francisco,startup,united+states",-122.404563,37.782127,http://farm9.staticflickr.com/8201/8241615911_9515debcba.jpg
44124466908@N01,2012-12-03 14:31:25.0,1357777382,James+Cameron+on+DeepSea+Challenge+at+AGU+mtg+in+San+Francisco, ,"agu,agu12,agu2012,american+geophysics+union,deepsea+challenge,james+cameron,moscone+center,san+francisco",-122.400698,37.783858,http://farm9.staticflickr.com/8189/8366322110_7d808365a4.jpg
40358770@N00,2012-12-03 14:57:46.0,1354902813,High-Low+Tech+visits+the+MIT+Glass+Lab, ,"glasslab,mit",-71.0885,42.354166,http://farm9.staticflickr.com/8350/8253116246_0bb630271f.jpg
56698634@N00,2012-12-03 20:40:12.0,1354651987,DSC_0384, , ,-93.395204,35.434798,http://farm9.staticflickr.com/8065/8245570716_3f99c65aa1.jpg
30918136@N00,2012-12-03 20:49:08.0,1354776977,20121203_1102, ,"cyclone,fender,guitar",-97.830334,30.177666,http://farm9.staticflickr.com/8338/8248412095_775c7726c0.jpg
13195046@N00,2012-12-03 20:58:02.0,1354639486,Raspberry+PI+at+York+University,Uploaded+from+bfortner%E2%80%99s+iPhone., ,-79.4995,43.772,http://farm9.staticflickr.com/8198/8244002857_91e844b4e0.jpg
37216036@N05,2012-12-03 12:01:11.0,1354553507,Voter+Intimidation%3F,Seriously+now%2C+how+big+a+problem+was+this+in+the+last+election%3F++IMHO+there+should+be+more+concern+of+voter+fraud+including+ballot+stuffing%2C+multiple+voting+by+the+same+%22voter%22+and+non-citizens+voting.++But+then%2C+that+concern+would+be+%27politically+incorrect%27+in+this+day+and+time.,flying+horse,-79.177568,35.478684,http://farm9.staticflickr.com/8059/8240997003_520e5be9a0.jpg
36521981547@N01,2012-12-03 13:54:11.0,1355292647,Uptown, ,"cameraphone,central+park,iphone,manhattan,midtown,new+york,nyc,panorama,rockefeller+center,top+of+the+rock,united+states,uptown",-73.979389,40.758866,http://farm9.staticflickr.com/8065/8266548074_59cb10c830.jpg
41736278@N07,2012-12-03 14:03:18.0,1355940308,stacked+bricks,for+reuse,"back+of+the+yards,chicago,green,industrial,meatpacking,peer,reuse,stockyards,the+plant,vertical+farm,yard",-87.660346,41.810531,http://farm9.staticflickr.com/8062/8288700826_d4abaedce9.jpg
36791303@N00,2012-12-03 15:47:06.0,1354575813,LEAN2383.JPG,%23LeanStartup+%23Ignite,"california,lean,san+francisco,startup,united+states",-122.404388,37.782138,http://farm9.staticflickr.com/8346/8241980781_0bf98dbfb1.jpg
80884011@N00,2012-12-03 18:06:30.0,1354661454,LAB+sign%2C+illuminated,True%2FFalse+%26hearts%3B+%3Ca+href%3D%22http%3A%2F%2Fbrightcitylights.com%2F%22+rel%3D%22nofollow%22%3EBright+City+Lights%3C%2Fa%3E+and+%3Ca+href%3D%22http%3A%2F%2Fwww.diodeled.com%22+rel%3D%22nofollow%22%3EDiode+LED%3C%2Fa%3E%21,"led,true%2Ffalse",-92.315336,38.963546,http://farm9.staticflickr.com/8067/8244881421_75d23f9ca2.jpg
56698634@N00,2012-12-03 18:06:30.0,1354651646,DSC_0346, , ,-93.395204,35.434798,http://farm9.staticflickr.com/8060/8244488801_38ab8398e0.jpg
12420978@N07,2012-12-03 20:37:35.0,1354658908,DJT_9273, ,"arkansas,batesville,christmas,parade",-91.652305,35.77122,http://farm9.staticflickr.com/8337/8245856012_124c5b491b.jpg
90692443@N05,2012-12-03 23:47:33.0,1354600053,white+and+blue,%40+raven%27s+roost,"furniture,instagram,iphone",-86.916446,40.428655,http://farm9.staticflickr.com/8210/8242826167_da85f3d15f.jpg
36791303@N00,2012-12-03 17:54:58.0,1354584565,LEAN2915.JPG,%23LeanStartup+%23Ignite,"california,lean,san+francisco,startup,united+states",-122.404373,37.78207,http://farm9.staticflickr.com/8340/8242296315_db38fa8485.jpg
12420978@N07,2012-12-03 20:15:38.0,1354652981,DJT_9141, ,"arkansas,batesville,christmas,parade",-91.652305,35.77122,http://farm9.staticflickr.com/8207/8244545307_b1bbe280df.jpg
65471798@N00,2012-12-03 10:57:13.0,1354563294,Santa+hat+in+progress.,Waiting+to+see+the+vet+this+morning..., ,-84.499078,33.883636,http://farm9.staticflickr.com/8068/8242492480_946d816189.jpg
36791303@N00,2012-12-03 14:08:06.0,1354571591,LEAN2205.JPG,%23LeanStartup+%23Ignite,"california,lean,san+francisco,startup,united+states",-122.404457,37.782249,http://farm9.staticflickr.com/8057/8241799751_4f13f98651.jpg
76345376@N00,2012-12-03 15:46:26.0,1354571186,HipstaPrint, ,"ao+dlx+film,buckhorst+h1+lens,hipstamatic,no+flash",-122.336125,47.623956,http://farm9.staticflickr.com/8210/8241780701_0c52e62751.jpg
81834460@N00,2012-12-03 16:20:59.0,1354569659,%23WeightWatchers+360%C2%B0+intro+mtg%21+Also+had+a+great+weigh-in.+%3A%29, ,"instagram+app,iphoneography,square,square+format,x-pro+ii",-81.429875,40.861529,http://farm9.staticflickr.com/8070/8241706875_c551117f79.jpg
99923398@N00,2012-12-03 18:37:49.0,1354678461,Moppets+check+out+the+Macy%27s+windows,State+Street.,"chicago,chicagoist,children,christmas,fields,holiday,macys,marshall,watching,windows",-87.627596,41.882646,http://farm9.staticflickr.com/8482/8246505202_65b883cef3.jpg
67878600@N00,2012-12-03 06:50:49.0,1354782357,US+Air+Flight+949+Seat+9E+MCI-%3ECLT, ,"airplane,camera+phone,us+air",-94.72,39.300833,http://farm9.staticflickr.com/8485/8248524699_d03967a68f.jpg
9133668@N08,2012-12-03 07:05:29.0,1354593747,Dennis+Scholl%2C+Lucas+Leyva,The+2012+winners+of+the+Knight%27s+Arts+Challenge+accepted+their+awards+on+Monday+December+3%2C+2012++at+the+New+World+Center+in+Miami+Beach.+Knight+Foundation+Vice+President+for+Arts+Dennis+Scholl+presents+a+happy+Lucas+Leyva+with+his+award.,"florida,miami+beach",-80.133461,25.791748,http://farm9.staticflickr.com/8059/8243693180_ed86f29eeb.jpg
9133668@N08,2012-12-03 07:35:06.0,1354706745,Knight+Arts+Challenge+2012+Winners,Cristina+Barrios.+Consul+General+of+Spain+in+Miami, ,-80.133461,25.791748,http://farm9.staticflickr.com/8058/8247202840_01fbfb8914.jpg
86383385@N00,2012-12-03 19:34:10.0,1354605362,D_73922A, ,"basketball,crenshaw,high+school,los+angeles,palisades,sports,tournament",-118.487249,34.011137,http://farm9.staticflickr.com/8486/8244038832_bca7900b1f.jpg
55236839@N00,2012-12-03 21:01:29.0,1354645637,WebInnoMobile, ,"1000faces,bare+tree+media,cambridge,face,faces,glasses,kendall+square,man,people,person,webinno,webinnomobile",-71.075019,42.366994,http://farm9.staticflickr.com/8203/8244253257_02c27e27ce.jpg
23514956@N05,2012-12-03 21:17:26.0,1354815812,Andy+Kindler, ,"andy+kindler,hot+tub,sandy+benefit,the+virgil",-118.287101,34.090869,http://farm9.staticflickr.com/8068/8250576272_b870ed562d.jpg
24283575@N00,2012-12-03 22:48:07.0,1355318008, , , ,-79.368834,43.644666,http://farm9.staticflickr.com/8216/8266055207_5fb004950c.jpg
29166380@N07,2012-12-03 05:57:00.0,1354649751,Farm,Northbound+I-70+in+Maryland.++The+morning+sun+wakes+a+Maryland+farm+with+a+warm+dawn+glow.%0A%0AThis+work+by++%3Ca+href%3D%22http%3A%2F%2Fwww.flickr.com%2Fpeople%2Fgtcooper25%2F%22%3Ecooper+gary%3C%2Fa%3E+is+licensed+under+a+%3Ca+href%3D%22http%3A%2F%2Fcreativecommons.org%2Flicenses%2Fby-nc-nd%2F3.0%2Fdeed.en_US%22+rel%3D%22nofollow%22%3ECreative+Commons+Attribution-NonCommercial-NoDerivs+License%3C%2Fa%3E.++If+you+use+this+photo%2C+please+credit+as+%22photo+by+%3Ca+href%3D%22http%3A%2F%2Fwww.flickr.com%2Fpeople%2Fgtcooper25%2F%22%3Ecooper+gary%3C%2Fa%3E%22+with+a+link-back+to+this+page+on+Flickr.%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.gtcooperphotography.com%22+rel%3D%22nofollow%22%3EGT+Cooper+Photography%3C%2Fa%3E,"dawn,farm,field,i-70,maryland,morning,warm",-77.515411,39.468004,http://farm9.staticflickr.com/8063/8244412937_de41a4e397.jpg
83991392@N00,2012-12-03 10:35:51.0,1354566891, , , ,-97.841,30.146167,http://farm9.staticflickr.com/8347/8241583743_54ac7133dc.jpg
75458615@N05,2012-12-03 14:14:08.0,1354672170,IMG_0160, ,"birds,carmel,carmel+indiana,ducks,geese,indiana,waterfowl",-86.210145,39.9575,http://farm9.staticflickr.com/8059/8245230071_ea196c11cf.jpg
44124466908@N01,2012-12-03 14:31:53.0,1357777306,James+Cameron+on+DeepSea+Challenge+at+AGU+mtg+in+San+Francisco, ,"agu,agu12,agu2012,american+geophysics+union,deepsea+challenge,james+cameron,moscone+center,san+francisco",-122.400698,37.783858,http://farm9.staticflickr.com/8357/8365248529_a7963bf2d9.jpg
80211431@N00,2012-12-03 19:31:20.0,1354584680,Out+my+window.+%23ssdecember+%23sky+%23tree+%23limb+%23night, ,"hudson,instagram+app,iphoneography,square,square+format",-88.638902,35.302068,http://farm9.staticflickr.com/8483/8243367978_1beb92d5b7.jpg
22751315@N05,2012-12-03 13:18:48.0,1354569528,Tank+%23harkertogs, ,"instagram+app,iphoneography,lo-fi,square,square+format",-121.970286,37.317196,http://farm9.staticflickr.com/8478/8242769416_00d9d94621.jpg
10069023@N00,2012-12-03 14:49:35.0,1354754291,Camera+Roll-1980, , ,-119.698666,34.419166,http://farm9.staticflickr.com/8197/8247760059_3d40e3116c.jpg
36791303@N00,2012-12-03 16:37:53.0,1354578465,LEAN2602.JPG,%23LeanStartup+%23Ignite,"california,lean,san+francisco,startup,united+states",-122.404373,37.782184,http://farm9.staticflickr.com/8206/8242081061_cdb9523c57.jpg
56698634@N00,2012-12-03 17:05:20.0,1354651388,DSC_0324, , ,-93.395204,35.434798,http://farm9.staticflickr.com/8349/8244478903_a0b68ec1ef.jpg
30918136@N00,2012-12-03 20:45:36.0,1354776840,20121203_1095, ,"fender,jazzbass",-97.830334,30.177666,http://farm9.staticflickr.com/8344/8248408975_4456839f3b.jpg
52015062@N00,2012-12-03 08:47:46.0,1354913907,Scenes+from+New+York, ,"newyorkcity,panorama",-73.989834,40.741,http://farm9.staticflickr.com/8340/8253498178_d51c4e2627.jpg
44124466908@N01,2012-12-03 15:20:18.0,1357780105,DeepSea+Challenge+at+AGU+mtg+in+San+Francisco, , ,-122.400698,37.783858,http://farm9.staticflickr.com/8463/8366418372_55bc8b003c.jpg
48271781@N00,2012-12-03 17:58:30.0,1354575510,I+can+show+you+the+world+Lego+world., ,"hefe,instagram+app,iphoneography,square,square+format",-117.924413,33.808927,http://farm9.staticflickr.com/8481/8241968571_6517d2270e.jpg
83884624@N00,2012-12-03 18:12:20.0,1355366595, , ,photo+stream,-71.202833,42.563167,http://farm9.staticflickr.com/8485/8268864858_7a19980826.jpg
62986017@N03,2012-12-03 18:25:55.0,1354588916,Crafty.,Bill+and+Jake+working+on+the+KISS+diorama.,friends,-122.346,47.659667,http://farm9.staticflickr.com/8482/8243520772_27021031a5.jpg
12420978@N07,2012-12-03 20:44:25.0,1354659357,DJT_9310, ,"arkansas,batesville,christmas,parade",-91.652305,35.77122,http://farm9.staticflickr.com/8058/8244805315_d8c2645ec0.jpg
24283575@N00,2012-12-03 21:28:16.0,1354923729,DSCN1330.JPG, ,"canada,concert,eye-fi,marinasdiamonds,music,ontario,toronto",-79.369194,43.645626,http://farm9.staticflickr.com/8066/8252740419_a2f3cf40b0.jpg
9133668@N08,2012-12-03 07:36:26.0,1354706687,Knight+Arts+Challenge+2012+Winners,Laura+Quinlan%2C+Rhythm+Foundatino, ,-80.133461,25.791748,http://farm9.staticflickr.com/8487/8247201514_8c06f75f86.jpg
44124466908@N01,2012-12-03 14:33:45.0,1357752200,James+Cameron+on+DeepSea+Challenge+at+AGU+mtg+in+San+Francisco, , ,-122.400698,37.783858,http://farm9.staticflickr.com/8472/8365285278_e26e78613c.jpg
47448228@N07,2012-12-03 18:07:51.0,1357393884,DSC_0288, ,"blooms,blossoms,dolores+park,flowers,gardens,golden+gate+park,nature,rachidh,sanfrancisco,sf+streets",-122.42943,37.758925,http://farm9.staticflickr.com/8233/8349854486_395d814b07.jpg
12420978@N07,2012-12-03 19:20:57.0,1354653658,DJT_9031, ,"arkansas,batesville,christmas,parade",-91.652305,35.77122,http://farm9.staticflickr.com/8057/8245641056_1a92e45c85.jpg
12420978@N07,2012-12-03 20:06:35.0,1354653264,DJT_9088, ,"arkansas,batesville,christmas,parade",-91.652305,35.77122,http://farm9.staticflickr.com/8204/8245624878_c2ab3c8110.jpg
8123170@N06,2012-12-03 21:01:28.0,1354751110,Port+of+San+Diego%27s+Top+Green+Chef+Cook-off,Hosted+by+the+Port+of+San+Diego%2C+the+Top+Green+Chef+Cook-off+took+place+on+Monday%2C+Dec.+3%2C+2012+from+5%3A30+p.m.+to+7%3A30+p.m.+at+San+Diego+Gas+and+Electric%E2%80%99s+Energy+Innovation+Center.+%0A%0AChefs+were+critiqued+by+a+panel+of+four+judges+and+had+20+minutes+to+prepare+an+appetizer+and+30+minutes+to+prepare+an+entr%C3%A9e.+All+of+the+mystery+ingredients+contained+organic+vegetables+and+meats+from+local+restaurants.%0A%0APort+of+San+Diego+Board+of+Port+Commissioner+Lee+Burdick+congratulated+the+chefs+after+the+cook-off.+%0A%0AThe+competing+chefs+included%3A%0A%0A%E2%80%A2Executive+Chef+Aron+Schwartz%2C+Marina+Kitchen+at+the+San+Diego+Marriott+Marquis+%26+Marina%3A+Winner+of+Best+Appetizer%0A%0A%E2%80%A2Executive+Chef+Deborah+Scott%2C+C-Level%2FIsland+Prime%3A+Winner+of+Best+Entr%C3%A9e%0A%0A%E2%80%A2Executive+Chef+Steve+Black%2C+Sheraton+San+Diego+Hotel+%26+Marina%3A+Top+Green+Chef%0A%0A%28Photo+Courtesy%3A+Dale+Frost%29,"chopped,cooking,gourmet,green+business+network,port+of+san+diego,sdg%26e,sustainable,top+green+chef+cookoff",-117.188458,32.835281,http://farm9.staticflickr.com/8345/8248733518_0a87500a61.jpg
10485077@N06,2012-12-03 22:02:09.0,1354833531,21st+Century+Cooper+Square, ,"manhattan,new+york,new+york+city,ny,nyc",-73.990549,40.728394,http://farm9.staticflickr.com/8348/8251220328_43b543aedb.jpg
47327870@N00,2012-12-03 23:18:25.0,1356403878,121203-1340080,Brittany+T.%2C+Evan,"balboa,balswing,calpolyswingkids,dmc-lz8,lindy,lindyhop,lumix,lz8,madonnainn,panasonic,sanluisobispo,slorugcutters,sloswing,swingdancing",-120.675544,35.268257,http://farm9.staticflickr.com/8364/8306034896_3265ef8175.jpg
36791303@N00,2012-12-03 12:08:56.0,1354562290,LEAN1647.JPG,%23LeanStartup+%23Ignite,"california,lean,san+francisco,startup,united+states",-122.404426,37.782173,http://farm9.staticflickr.com/8339/8241379627_b8d2904161.jpg
44124466908@N01,2012-12-03 13:40:31.0,1357781347,James+Cameron+on+DeepSea+Challenge+at+AGU+mtg+in+San+Francisco, ,"agu,agu12,agu2012,deepsea+challenge,james+cameron,moscone+center,san+francisco",-122.400698,37.783858,http://farm9.staticflickr.com/8501/8365389687_1109ff372b.jpg
19279971@N07,2012-12-03 17:51:00.0,1360125388,P1020399,Disney+Magic+Kingdom%0AJim+as+Mad+Hatter,"disney,kingdom,magic",-81.584891,28.417909,http://farm9.staticflickr.com/8491/8448822409_33573e8e36.jpg
86383385@N00,2012-12-03 20:05:08.0,1354607076,D_73997A, ,"basketball,birdel+hodge,crenshaw,high+school,los+angeles,palisades,sports,tournament",-118.487249,34.011137,http://farm9.staticflickr.com/8340/8244082466_cf7e28f793.jpg
82847947@N00,2012-12-03 22:24:52.0,1354992213,Jordan+Glenn+with+Strings, ,"bristle,festivus,live+music,make-out+room,monday+makeout,san+francisco",-122.419288,37.755405,http://farm9.staticflickr.com/8362/8255697214_64b484da87.jpg
47317382@N00,2012-12-03 12:30:52.0,1354714352,IMG_3514, ,"beach,mission+bay,san+diego",-117.253078,32.769738,http://farm9.staticflickr.com/8344/8247403056_a91960a29d.jpg
36791303@N00,2012-12-03 13:50:02.0,1354568748,LEAN2107.JPG,%23LeanStartup+%23Ignite,"california,lean,san+francisco,startup,united+states",-122.404457,37.782222,http://farm9.staticflickr.com/8337/8242734774_ed0634644b.jpg
12420978@N07,2012-12-03 19:47:45.0,1354653514,DJT_9055, ,"arkansas,batesville,christmas,parade",-91.652305,35.77122,http://farm9.staticflickr.com/8490/8244567643_649debb091.jpg
44124466908@N01,2012-12-03 13:48:30.0,1357777716,James+Cameron+on+DeepSea+Challenge+at+AGU+mtg+in+San+Francisco, ,"agu,agu12,agu2012,american+geophysics+union,deepsea+challenge,james+cameron,moscone+center,san+francisco",-122.400698,37.783858,http://farm9.staticflickr.com/8505/8366333410_cdbebddba7.jpg
40358770@N00,2012-12-03 14:49:14.0,1354902887,High-Low+Tech+visits+the+MIT+Glass+Lab, ,"glasslab,mit",-71.088167,42.354166,http://farm9.staticflickr.com/8198/8253118638_c3526fcef6.jpg
24723658@N07,2012-12-03 16:21:01.0,1354580717,1114+Slope+View, ,"bus,cincinnati,cloudy,hybrid,metro,newflyer,oakley,ohio,sorta,window",-84.425489,39.155489,http://farm9.staticflickr.com/8068/8243228982_a86714f6db.jpg
38514062@N03,2012-12-03 10:59:32.0,1354903508,Coastalplain+Honeycombhead+%28Balduina+angustifolia%29,Hal+Scott+Preserve%2C+Orange+County%2C+FL%2C+December+2012.++Species+account%3A++%3Ca+href%3D%22http%3A%2F%2Fefloras.org%2Fflorataxon.aspx%3Fflora_id%3D1%26taxon_id%3D250066204%22+rel%3D%22nofollow%22%3Eefloras.org%2Fflorataxon.aspx%3Fflora_id%3D1%26taxon_id%3D25006...%3C%2Fa%3E,"central+florida,florida+native+wildflowers,hal+scott+preserve,mary+keim",-81.117768,28.491286,http://farm9.staticflickr.com/8062/8252068217_9ecb993d27.jpg
58711569@N00,2012-12-03 12:14:15.0,1354555471,2012-12-03-0951,Olha+que+p%C3%A1ssaro+muito+louco+que+encontrei+no+estacionamento.,"miami,trips,usa,viagens",-80.143934,25.956163,http://farm9.staticflickr.com/8486/8241082911_74ca450ee5.jpg
28232089@N04,2012-12-03 12:26:22.0,1354651283,Hoosac+Wind+Power+Project,Monday%2C+December+3%2C+2012+%E2%80%93+Governor+Deval+Patrick+joined+state+energy+officials+to+celebrate+the+near+completion+of+the+Hoosac+Wind+Power+Project%2C+the+largest+wind+energy+facility+in+both+Massachusetts+and+Southern+New+England.%0A%0A%3Ca+href%3D%22http%3A%2F%2Fwww.mass.gov%2Fgovernor%2Fpressoffice%2Fpressreleases%2F2012%2F20121203-hoosac-wind-power-project-celebrated.html%22+rel%3D%22nofollow%22%3EView+More+Information%3C%2Fa%3E%0A%0A%28Photo%3A+Eric+Haynes+%2F+Governor%27s+Office%29,"deval+patrick,florida,goverment,governor,hoosac+wind+power+project,massachusetts,massgovernor,patrick,renewable+energy,wind+farm,wind+power",-73.010566,42.666599,http://farm9.staticflickr.com/8206/8245542380_1681c0161a.jpg
7272419@N03,2012-12-03 13:26:15.0,1354647516,Brant,Miller%2FKnox+Regional+Shoreline%2C+Contra+Costa+County%2C+California.+December+3%2C+2012.+Checklist%3A+%3Ca+href%3D%22http%3A%2F%2Febird.org%2Febird%2Fview%2Fchecklist%3FsubID%3DS12222394%22+rel%3D%22nofollow%22%3Eebird.org%2Febird%2Fview%2Fchecklist%3FsubID%3DS12222394%3C%2Fa%3E, ,-122.386032,37.914519,http://farm9.staticflickr.com/8205/8244324245_b35d286b40.jpg
72689607@N00,2012-12-03 20:18:06.0,1354667773,Hurricane+Donna+at+Taunton+Yacht+Club+4,Hurricane+Donna+struck+New+England+on+Sept.+12%2C+1960.++Here+is+the+aftermath+of+that+storm+at+the+Taunton+Yacht+Club+in+Dighton%2C+MA.,"1960,argus+model+k,dighton,hurricane+donna,kodachrome,ma,september,taunton+yacht+club",-71.115682,41.814554,http://farm9.staticflickr.com/8488/8246155818_13e458c3a6.jpg
47327870@N00,2012-12-03 22:15:01.0,1356403992,121203-1340071,Quay%2C+Lauren,"balboa,balswing,calpolyswingkids,dmc-lz8,lindy,lindyhop,lumix,lz8,madonnainn,panasonic,sanluisobispo,slorugcutters,sloswing,swingdancing",-120.675544,35.268257,http://farm9.staticflickr.com/8496/8306037876_ecf202e322.jpg
